Date,District,Latitude,Longitude,Rainfall_mm,Temp_C,Humidity_pct,WindSpeed_ms
2020-03-31,Madurai,9.9252,78.1198,0.16,29.9,49.25,2.37
2020-04-01,Madurai,9.9252,78.1198,0.0,30.03,51.9,2.3
2020-04-02,Madurai,9.9252,78.1198,0.0,30.62,54.34,2.26
2020-04-03,Madurai,9.9252,78.1198,0.0,30.51,52.73,2.1
2020-04-04,Madurai,9.9252,78.1198,0.08,30.85,54.0,2.35
2020-04-05,Madurai,9.9252,78.1198,2.6,28.84,68.58,1.64
2020-04-06,Madurai,9.9252,78.1198,0.1,30.95,58.85,2.17
2020-04-07,Madurai,9.9252,78.1198,0.16,30.58,55.75,1.35
2020-04-08,Madurai,9.9252,78.1198,0.93,30.92,53.72,1.59
2020-04-09,Madurai,9.9252,78.1198,4.13,30.64,60.18,2.21
2020-04-10,Madurai,9.9252,78.1198,2.81,29.97,62.12,2.28
2020-04-11,Madurai,9.9252,78.1198,0.4,30.16,60.84,2.3
2020-04-12,Madurai,9.9252,78.1198,0.0,30.65,56.25,1.99
2020-04-13,Madurai,9.9252,78.1198,0.0,30.77,52.81,1.86
2020-04-14,Madurai,9.9252,78.1198,0.11,31.04,51.84,2.22
2020-04-15,Madurai,9.9252,78.1198,0.33,31.16,56.1,2.4
2020-04-16,Madurai,9.9252,78.1198,0.02,31.38,55.21,2.26
2020-04-17,Madurai,9.9252,78.1198,0.03,31.75,54.32,2.47
2020-04-18,Madurai,9.9252,78.1198,0.28,31.87,54.7,2.63
2020-04-19,Madurai,9.9252,78.1198,1.86,30.64,59.43,2.18
2020-04-20,Madurai,9.9252,78.1198,0.19,30.58,60.46,2.28
2020-04-21,Madurai,9.9252,78.1198,0.16,31.63,55.34,2.28
2020-04-22,Madurai,9.9252,78.1198,0.35,32.3,53.16,2.3
2020-04-23,Madurai,9.9252,78.1198,0.61,33.12,51.77,2.34
2020-04-24,Madurai,9.9252,78.1198,4.2,32.22,56.56,2.1
2020-04-25,Madurai,9.9252,78.1198,9.76,30.06,70.98,1.71
2020-04-26,Madurai,9.9252,78.1198,6.7,28.4,80.91,1.48
2020-04-27,Madurai,9.9252,78.1198,1.91,30.03,68.88,1.3
2020-04-28,Madurai,9.9252,78.1198,1.49,28.64,74.96,1.58
2020-04-29,Madurai,9.9252,78.1198,2.16,29.78,66.68,1.14
2020-04-30,Madurai,9.9252,78.1198,0.13,30.18,62.92,1.35
2020-05-01,Madurai,9.9252,78.1198,0.03,31.38,57.94,1.8
2020-05-02,Madurai,9.9252,78.1198,1.15,31.83,57.64,2.1
2020-05-03,Madurai,9.9252,78.1198,1.96,29.45,70.1,1.41
2020-05-04,Madurai,9.9252,78.1198,0.12,30.9,61.02,1.88
2020-05-05,Madurai,9.9252,78.1198,0.07,30.54,61.52,2.25
2020-05-06,Madurai,9.9252,78.1198,1.13,30.47,63.9,2.25
2020-05-07,Madurai,9.9252,78.1198,6.18,30.42,63.95,3.01
2020-05-08,Madurai,9.9252,78.1198,3.34,29.04,72.86,2.02
2020-05-09,Madurai,9.9252,78.1198,0.53,30.06,68.16,1.99
2020-05-10,Madurai,9.9252,78.1198,0.83,29.77,70.01,1.92
2020-05-11,Madurai,9.9252,78.1198,2.2,28.72,74.39,1.86
2020-05-12,Madurai,9.9252,78.1198,0.45,30.2,63.58,2.22
2020-05-13,Madurai,9.9252,78.1198,2.88,29.84,63.01,1.47
2020-05-14,Madurai,9.9252,78.1198,0.23,30.6,62.42,1.43
2020-05-15,Madurai,9.9252,78.1198,0.93,30.29,66.11,1.13
2020-05-16,Madurai,9.9252,78.1198,0.52,31.34,57.79,1.96
2020-05-17,Madurai,9.9252,78.1198,3.92,31.12,60.13,2.2
2020-05-18,Madurai,9.9252,78.1198,1.7,29.9,61.37,4.09
2020-05-19,Madurai,9.9252,78.1198,0.08,30.97,55.92,4.21
2020-05-20,Madurai,9.9252,78.1198,0.25,32.46,51.76,2.55
2020-05-21,Madurai,9.9252,78.1198,1.21,30.66,55.35,3.08
2020-05-22,Madurai,9.9252,78.1198,0.35,32.61,49.54,1.87
2020-05-23,Madurai,9.9252,78.1198,0.35,33.89,48.02,1.65
2020-05-24,Madurai,9.9252,78.1198,0.23,34.07,48.32,1.79
2020-05-25,Madurai,9.9252,78.1198,1.5,33.08,52.56,1.6
2020-05-26,Madurai,9.9252,78.1198,0.15,32.56,53.67,1.21
2020-05-27,Madurai,9.9252,78.1198,1.41,32.63,52.13,1.63
2020-05-28,Madurai,9.9252,78.1198,25.49,30.63,66.27,1.55
2020-05-29,Madurai,9.9252,78.1198,1.01,30.98,57.53,1.64
2020-05-30,Madurai,9.9252,78.1198,0.23,29.97,65.55,2.52
2020-05-31,Madurai,9.9252,78.1198,0.64,29.32,68.83,3.48
2020-06-01,Madurai,9.9252,78.1198,2.53,28.89,71.17,2.92
2020-06-02,Madurai,9.9252,78.1198,7.17,28.29,71.6,2.73
2020-06-03,Madurai,9.9252,78.1198,0.11,27.99,70.57,2.75
2020-06-04,Madurai,9.9252,78.1198,0.53,28.52,65.92,3.08
2020-06-05,Madurai,9.9252,78.1198,2.0,28.26,70.59,2.61
2020-06-06,Madurai,9.9252,78.1198,2.11,28.9,68.54,2.19
2020-06-07,Madurai,9.9252,78.1198,3.4,28.14,69.97,1.97
2020-06-08,Madurai,9.9252,78.1198,0.01,29.79,58.47,2.75
2020-06-09,Madurai,9.9252,78.1198,0.13,29.7,56.34,2.75
2020-06-10,Madurai,9.9252,78.1198,0.3,29.55,57.11,2.83
2020-06-11,Madurai,9.9252,78.1198,1.33,28.36,61.02,2.6
2020-06-12,Madurai,9.9252,78.1198,0.2,28.3,61.44,3.09
2020-06-13,Madurai,9.9252,78.1198,0.41,29.46,58.76,2.69
2020-06-14,Madurai,9.9252,78.1198,0.08,29.8,59.05,2.99
2020-06-15,Madurai,9.9252,78.1198,0.05,30.54,58.96,2.07
2020-06-16,Madurai,9.9252,78.1198,0.3,29.75,65.08,2.21
2020-06-17,Madurai,9.9252,78.1198,0.4,29.41,63.46,2.43
2020-06-18,Madurai,9.9252,78.1198,0.13,29.64,57.2,2.53
2020-06-19,Madurai,9.9252,78.1198,0.16,29.51,56.95,2.72
2020-06-20,Madurai,9.9252,78.1198,0.03,29.72,56.37,3.19
2020-06-21,Madurai,9.9252,78.1198,0.99,27.97,60.91,3.31
2020-06-22,Madurai,9.9252,78.1198,1.06,29.7,55.13,2.56
2020-06-23,Madurai,9.9252,78.1198,0.02,30.58,49.45,2.58
2020-06-24,Madurai,9.9252,78.1198,6.34,30.0,55.09,1.52
2020-06-25,Madurai,9.9252,78.1198,21.32,27.42,71.87,1.6
2020-06-26,Madurai,9.9252,78.1198,6.54,27.8,74.64,2.05
2020-06-27,Madurai,9.9252,78.1198,0.48,29.43,66.84,1.85
2020-06-28,Madurai,9.9252,78.1198,8.21,29.3,70.95,2.0
2020-06-29,Madurai,9.9252,78.1198,4.3,28.68,73.01,1.5
2020-06-30,Madurai,9.9252,78.1198,0.69,29.13,67.14,1.97
2020-07-01,Madurai,9.9252,78.1198,0.01,27.83,65.93,1.59
2020-07-02,Madurai,9.9252,78.1198,1.33,28.93,63.16,2.18
2020-07-03,Madurai,9.9252,78.1198,0.78,27.06,65.2,3.05
2020-07-04,Madurai,9.9252,78.1198,0.89,27.16,67.47,2.93
2020-07-05,Madurai,9.9252,78.1198,0.34,27.86,62.39,2.17
2020-07-06,Madurai,9.9252,78.1198,1.01,27.48,66.29,2.7
2020-07-07,Madurai,9.9252,78.1198,3.93,28.15,66.79,1.96
2020-07-08,Madurai,9.9252,78.1198,14.15,27.25,74.23,1.01
2020-07-09,Madurai,9.9252,78.1198,21.6,26.48,79.1,1.22
2020-07-10,Madurai,9.9252,78.1198,1.97,26.42,79.5,1.52
2020-07-11,Madurai,9.9252,78.1198,6.29,27.52,73.74,1.16
2020-07-12,Madurai,9.9252,78.1198,0.82,28.59,68.88,1.94
2020-07-13,Madurai,9.9252,78.1198,3.72,27.92,72.98,0.98
2020-07-14,Madurai,9.9252,78.1198,3.19,27.92,74.47,1.69
2020-07-15,Madurai,9.9252,78.1198,0.99,28.29,72.18,1.35
2020-07-16,Madurai,9.9252,78.1198,1.77,27.54,72.01,2.0
2020-07-17,Madurai,9.9252,78.1198,0.94,27.41,70.31,2.18
2020-07-18,Madurai,9.9252,78.1198,0.38,27.61,69.71,1.01
2020-07-19,Madurai,9.9252,78.1198,4.29,27.1,73.81,1.31
2020-07-20,Madurai,9.9252,78.1198,14.52,27.01,79.15,1.83
2020-07-21,Madurai,9.9252,78.1198,1.11,26.77,78.05,1.19
2020-07-22,Madurai,9.9252,78.1198,0.34,26.78,79.52,2.42
2020-07-23,Madurai,9.9252,78.1198,9.01,27.33,76.89,2.71
2020-07-24,Madurai,9.9252,78.1198,6.53,26.81,78.2,2.64
2020-07-25,Madurai,9.9252,78.1198,1.23,27.35,71.07,1.99
2020-07-26,Madurai,9.9252,78.1198,1.38,26.98,74.12,1.41
2020-07-27,Madurai,9.9252,78.1198,1.08,27.73,70.99,1.49
2020-07-28,Madurai,9.9252,78.1198,2.73,27.67,70.59,2.04
2020-07-29,Madurai,9.9252,78.1198,6.55,26.86,74.5,1.76
2020-07-30,Madurai,9.9252,78.1198,1.15,28.34,70.58,2.08
2020-07-31,Madurai,9.9252,78.1198,3.44,27.91,74.06,2.01
2020-08-01,Madurai,9.9252,78.1198,3.29,27.92,69.59,2.25
2020-08-02,Madurai,9.9252,78.1198,1.21,27.14,69.22,3.24
2020-08-03,Madurai,9.9252,78.1198,2.38,27.19,71.82,3.68
2020-08-04,Madurai,9.9252,78.1198,1.8,26.82,66.36,3.91
2020-08-05,Madurai,9.9252,78.1198,0.87,27.66,62.35,4.68
2020-08-06,Madurai,9.9252,78.1198,3.45,28.47,67.27,3.72
2020-08-07,Madurai,9.9252,78.1198,1.73,28.87,65.58,3.85
2020-08-08,Madurai,9.9252,78.1198,12.73,27.17,73.06,2.29
2020-08-09,Madurai,9.9252,78.1198,6.3,25.95,78.2,2.49
2020-08-10,Madurai,9.9252,78.1198,0.21,27.03,71.19,2.58
2020-08-11,Madurai,9.9252,78.1198,0.78,28.3,70.25,2.21
2020-08-12,Madurai,9.9252,78.1198,0.32,28.63,66.67,2.5
2020-08-13,Madurai,9.9252,78.1198,0.33,28.39,68.45,1.69
2020-08-14,Madurai,9.9252,78.1198,0.07,28.14,68.24,2.0
2020-08-15,Madurai,9.9252,78.1198,0.02,27.51,68.98,2.16
2020-08-16,Madurai,9.9252,78.1198,0.05,28.14,68.47,1.95
2020-08-17,Madurai,9.9252,78.1198,0.1,28.76,68.2,1.9
2020-08-18,Madurai,9.9252,78.1198,0.26,29.25,65.76,1.81
2020-08-19,Madurai,9.9252,78.1198,0.03,29.05,67.08,1.26
2020-08-20,Madurai,9.9252,78.1198,0.0,28.43,68.1,1.74
2020-08-21,Madurai,9.9252,78.1198,0.14,29.74,61.78,0.8
2020-08-22,Madurai,9.9252,78.1198,4.54,29.81,66.77,0.98
2020-08-23,Madurai,9.9252,78.1198,7.07,29.26,70.33,0.92
2020-08-24,Madurai,9.9252,78.1198,15.4,28.61,72.99,1.01
2020-08-25,Madurai,9.9252,78.1198,5.7,28.35,76.17,0.91
2020-08-26,Madurai,9.9252,78.1198,5.53,27.74,76.77,0.82
2020-08-27,Madurai,9.9252,78.1198,0.3,28.68,68.35,0.96
2020-08-28,Madurai,9.9252,78.1198,4.81,29.67,63.65,1.17
2020-08-29,Madurai,9.9252,78.1198,1.57,29.36,64.7,1.69
2020-08-30,Madurai,9.9252,78.1198,0.05,29.04,66.77,1.06
2020-08-31,Madurai,9.9252,78.1198,4.03,28.4,71.73,1.33
2020-09-01,Madurai,9.9252,78.1198,13.16,27.79,73.95,1.53
2020-09-02,Madurai,9.9252,78.1198,6.88,26.66,76.27,1.35
2020-09-03,Madurai,9.9252,78.1198,15.34,26.95,79.42,1.24
2020-09-04,Madurai,9.9252,78.1198,4.6,27.76,77.58,1.09
2020-09-05,Madurai,9.9252,78.1198,1.12,27.37,77.53,1.95
2020-09-06,Madurai,9.9252,78.1198,8.37,27.27,75.7,2.54
2020-09-07,Madurai,9.9252,78.1198,1.56,27.65,74.16,2.02
2020-09-08,Madurai,9.9252,78.1198,7.73,27.48,77.2,1.4
2020-09-09,Madurai,9.9252,78.1198,10.6,26.72,80.06,2.4
2020-09-10,Madurai,9.9252,78.1198,3.11,25.82,80.24,3.12
2020-09-11,Madurai,9.9252,78.1198,0.97,25.55,77.25,2.75
2020-09-12,Madurai,9.9252,78.1198,1.05,27.04,70.03,2.02
2020-09-13,Madurai,9.9252,78.1198,1.8,26.24,75.67,1.58
2020-09-14,Madurai,9.9252,78.1198,0.27,26.95,69.02,2.49
2020-09-15,Madurai,9.9252,78.1198,1.66,26.2,73.33,1.81
2020-09-16,Madurai,9.9252,78.1198,0.7,27.97,71.1,1.83
2020-09-17,Madurai,9.9252,78.1198,2.51,27.9,73.18,1.84
2020-09-18,Madurai,9.9252,78.1198,0.91,27.94,69.81,2.78
2020-09-19,Madurai,9.9252,78.1198,1.77,27.02,69.99,3.39
2020-09-20,Madurai,9.9252,78.1198,1.73,26.03,67.86,4.17
2020-09-21,Madurai,9.9252,78.1198,0.7,26.64,70.52,3.1
2020-09-22,Madurai,9.9252,78.1198,0.31,27.11,66.82,2.78
2020-09-23,Madurai,9.9252,78.1198,0.13,28.02,67.89,2.0
2020-09-24,Madurai,9.9252,78.1198,0.39,27.84,70.76,0.95
2020-09-25,Madurai,9.9252,78.1198,6.2,26.09,78.32,1.12
2020-09-26,Madurai,9.9252,78.1198,0.9,26.32,77.79,1.49
2020-09-27,Madurai,9.9252,78.1198,5.07,28.14,68.92,0.59
2020-09-28,Madurai,9.9252,78.1198,6.25,27.64,75.41,0.8
2020-09-29,Madurai,9.9252,78.1198,5.37,27.11,75.68,1.19
2020-09-30,Madurai,9.9252,78.1198,3.93,27.03,74.59,1.46
2020-10-01,Madurai,9.9252,78.1198,0.04,27.31,69.43,1.65
2020-10-02,Madurai,9.9252,78.1198,0.03,27.09,68.39,1.37
2020-10-03,Madurai,9.9252,78.1198,0.04,26.93,70.43,1.82
2020-10-04,Madurai,9.9252,78.1198,0.02,27.2,66.79,1.99
2020-10-05,Madurai,9.9252,78.1198,0.0,27.95,62.87,1.47
2020-10-06,Madurai,9.9252,78.1198,22.18,28.95,67.14,0.95
2020-10-07,Madurai,9.9252,78.1198,14.54,28.59,75.26,1.64
2020-10-08,Madurai,9.9252,78.1198,6.89,27.23,81.1,1.14
2020-10-09,Madurai,9.9252,78.1198,20.61,26.25,85.43,0.67
2020-10-10,Madurai,9.9252,78.1198,2.81,26.72,77.21,1.11
2020-10-11,Madurai,9.9252,78.1198,0.89,25.37,79.27,1.85
2020-10-12,Madurai,9.9252,78.1198,0.29,26.51,74.27,2.4
2020-10-13,Madurai,9.9252,78.1198,0.17,26.2,73.97,2.97
2020-10-14,Madurai,9.9252,78.1198,0.12,26.8,71.54,2.63
2020-10-15,Madurai,9.9252,78.1198,0.2,27.07,72.61,1.98
2020-10-16,Madurai,9.9252,78.1198,0.42,27.16,76.76,1.28
2020-10-17,Madurai,9.9252,78.1198,1.04,27.38,74.69,0.78
2020-10-18,Madurai,9.9252,78.1198,3.0,27.15,75.29,1.0
2020-10-19,Madurai,9.9252,78.1198,2.9,27.73,72.89,1.04
2020-10-20,Madurai,9.9252,78.1198,15.96,26.29,81.73,1.23
2020-10-21,Madurai,9.9252,78.1198,2.12,27.01,75.82,1.35
2020-10-22,Madurai,9.9252,78.1198,1.92,25.65,79.18,1.63
2020-10-23,Madurai,9.9252,78.1198,0.0,26.93,72.34,1.22
2020-10-24,Madurai,9.9252,78.1198,0.0,26.47,68.35,1.15
2020-10-25,Madurai,9.9252,78.1198,105.44,27.05,74.01,1.14
2020-10-26,Madurai,9.9252,78.1198,43.61,26.65,82.14,1.05
2020-10-27,Madurai,9.9252,78.1198,0.11,26.72,79.3,1.1
2020-10-28,Madurai,9.9252,78.1198,4.17,26.69,78.42,0.8
2020-10-29,Madurai,9.9252,78.1198,4.86,26.39,79.47,0.98
2020-10-30,Madurai,9.9252,78.1198,14.44,25.47,83.68,0.95
2020-10-31,Madurai,9.9252,78.1198,21.28,26.63,75.6,0.64
2020-11-01,Madurai,9.9252,78.1198,0.7,26.57,75.87,0.71
2020-11-02,Madurai,9.9252,78.1198,2.25,26.88,79.34,0.86
2020-11-03,Madurai,9.9252,78.1198,0.4,26.65,81.0,1.16
2020-11-04,Madurai,9.9252,78.1198,2.51,26.44,83.4,1.08
2020-11-05,Madurai,9.9252,78.1198,23.58,25.95,85.6,1.26
2020-11-06,Madurai,9.9252,78.1198,12.27,25.03,88.46,1.68
2020-11-07,Madurai,9.9252,78.1198,0.67,25.41,88.32,2.03
2020-11-08,Madurai,9.9252,78.1198,5.18,25.25,89.22,2.14
2020-11-09,Madurai,9.9252,78.1198,0.1,25.11,80.99,2.41
2020-11-10,Madurai,9.9252,78.1198,0.15,24.32,78.8,2.04
2020-11-11,Madurai,9.9252,78.1198,1.98,24.98,82.63,2.23
2020-11-12,Madurai,9.9252,78.1198,12.04,24.94,92.11,1.84
2020-11-13,Madurai,9.9252,78.1198,13.92,25.26,89.77,1.75
2020-11-14,Madurai,9.9252,78.1198,1.64,25.52,88.19,2.4
2020-11-15,Madurai,9.9252,78.1198,5.85,25.21,91.88,2.44
2020-11-16,Madurai,9.9252,78.1198,38.45,24.96,92.91,2.02
2020-11-17,Madurai,9.9252,78.1198,44.74,24.9,90.47,2.49
2020-11-18,Madurai,9.9252,78.1198,18.75,24.65,91.33,1.54
2020-11-19,Madurai,9.9252,78.1198,6.08,24.98,89.2,1.84
2020-11-20,Madurai,9.9252,78.1198,0.92,24.62,88.56,2.0
2020-11-21,Madurai,9.9252,78.1198,0.02,24.13,84.91,2.03
2020-11-22,Madurai,9.9252,78.1198,0.0,23.18,83.3,1.55
2020-11-23,Madurai,9.9252,78.1198,0.01,23.55,84.7,1.99
2020-11-24,Madurai,9.9252,78.1198,0.03,23.34,87.26,2.43
2020-11-25,Madurai,9.9252,78.1198,1.97,25.0,86.55,2.39
2020-11-26,Madurai,9.9252,78.1198,3.9,25.25,86.9,1.89
2020-11-27,Madurai,9.9252,78.1198,16.84,25.18,86.58,0.93
2020-11-28,Madurai,9.9252,78.1198,3.26,24.88,89.05,2.02
2020-11-29,Madurai,9.9252,78.1198,1.25,24.49,90.83,1.88
2020-11-30,Madurai,9.9252,78.1198,0.85,24.55,89.83,2.47
2020-12-01,Madurai,9.9252,78.1198,0.02,23.83,84.72,2.56
2020-12-02,Madurai,9.9252,78.1198,6.54,24.11,85.47,2.98
2020-12-03,Madurai,9.9252,78.1198,25.92,23.73,90.09,3.89
2020-12-04,Madurai,9.9252,78.1198,17.71,24.34,94.25,3.89
2020-12-05,Madurai,9.9252,78.1198,4.35,24.09,94.44,3.25
2020-12-06,Madurai,9.9252,78.1198,10.76,24.38,91.56,3.34
2020-12-07,Madurai,9.9252,78.1198,15.63,24.37,93.56,2.6
2020-12-08,Madurai,9.9252,78.1198,7.6,24.74,90.79,1.82
2020-12-09,Madurai,9.9252,78.1198,2.84,24.59,89.13,1.77
2020-12-10,Madurai,9.9252,78.1198,0.23,23.68,87.34,1.84
2020-12-11,Madurai,9.9252,78.1198,0.04,23.05,86.47,1.89
2020-12-12,Madurai,9.9252,78.1198,0.06,22.91,86.58,1.79
2020-12-13,Madurai,9.9252,78.1198,0.01,22.8,84.69,1.71
2020-12-14,Madurai,9.9252,78.1198,0.0,22.38,83.23,1.84
2020-12-15,Madurai,9.9252,78.1198,5.42,22.94,87.71,2.11
2020-12-16,Madurai,9.9252,78.1198,9.04,22.83,94.03,2.24
2020-12-17,Madurai,9.9252,78.1198,8.86,23.66,92.75,2.14
2020-12-18,Madurai,9.9252,78.1198,5.87,23.72,91.71,2.63
2020-12-19,Madurai,9.9252,78.1198,1.96,22.81,88.81,3.08
2020-12-20,Madurai,9.9252,78.1198,0.03,22.81,87.92,2.77
2020-12-21,Madurai,9.9252,78.1198,0.0,21.71,88.24,2.54
2020-12-22,Madurai,9.9252,78.1198,0.12,21.68,87.9,2.14
2020-12-23,Madurai,9.9252,78.1198,0.26,22.44,90.57,1.71
2020-12-24,Madurai,9.9252,78.1198,0.0,23.22,87.92,2.08
2020-12-25,Madurai,9.9252,78.1198,0.0,22.58,86.78,2.11
2020-12-26,Madurai,9.9252,78.1198,0.0,21.43,85.38,2.13
2020-12-27,Madurai,9.9252,78.1198,0.01,22.13,85.07,2.18
2020-12-28,Madurai,9.9252,78.1198,0.01,22.38,83.4,1.9
2020-12-29,Madurai,9.9252,78.1198,0.69,23.15,87.54,2.04
2020-12-30,Madurai,9.9252,78.1198,4.44,24.07,89.32,3.14
2020-12-31,Madurai,9.9252,78.1198,14.57,23.99,91.52,2.94
2021-01-01,Madurai,9.9252,78.1198,1.16,22.68,87.58,2.52
2021-01-02,Madurai,9.9252,78.1198,0.95,22.97,89.36,2.43
2021-01-03,Madurai,9.9252,78.1198,7.69,24.18,90.79,2.6
2021-01-04,Madurai,9.9252,78.1198,12.42,24.31,90.15,2.7
2021-01-05,Madurai,9.9252,78.1198,1.86,24.11,90.54,2.11
2021-01-06,Madurai,9.9252,78.1198,15.42,24.18,89.18,1.1
2021-01-07,Madurai,9.9252,78.1198,19.8,24.28,92.54,1.7
2021-01-08,Madurai,9.9252,78.1198,9.33,24.73,90.01,1.4
2021-01-09,Madurai,9.9252,78.1198,7.69,23.82,93.87,1.8
2021-01-10,Madurai,9.9252,78.1198,6.78,23.27,93.21,1.69
2021-01-11,Madurai,9.9252,78.1198,8.3,23.5,91.87,2.42
2021-01-12,Madurai,9.9252,78.1198,19.31,23.24,94.18,3.38
2021-01-13,Madurai,9.9252,78.1198,20.53,23.47,94.03,2.86
2021-01-14,Madurai,9.9252,78.1198,14.7,23.74,92.3,2.43
2021-01-15,Madurai,9.9252,78.1198,22.66,23.36,94.46,2.34
2021-01-16,Madurai,9.9252,78.1198,23.11,23.93,91.4,2.19
2021-01-17,Madurai,9.9252,78.1198,1.26,22.65,87.12,1.94
2021-01-18,Madurai,9.9252,78.1198,0.03,21.48,87.15,2.24
2021-01-19,Madurai,9.9252,78.1198,0.0,21.92,84.36,1.91
2021-01-20,Madurai,9.9252,78.1198,0.02,23.06,86.43,1.67
2021-01-21,Madurai,9.9252,78.1198,0.08,24.75,89.51,1.61
2021-01-22,Madurai,9.9252,78.1198,0.28,25.05,88.36,1.56
2021-01-23,Madurai,9.9252,78.1198,0.16,24.0,88.04,1.89
2021-01-24,Madurai,9.9252,78.1198,0.0,23.05,86.07,1.96
2021-01-25,Madurai,9.9252,78.1198,0.0,22.23,85.97,1.76
2021-01-26,Madurai,9.9252,78.1198,0.0,21.84,83.71,1.84
2021-01-27,Madurai,9.9252,78.1198,0.0,21.36,82.13,1.8
2021-01-28,Madurai,9.9252,78.1198,0.0,22.06,84.97,2.16
2021-01-29,Madurai,9.9252,78.1198,0.08,23.03,87.16,2.27
2021-01-30,Madurai,9.9252,78.1198,0.1,23.64,87.18,1.99
2021-01-31,Madurai,9.9252,78.1198,0.0,23.26,85.72,2.16
2021-02-01,Madurai,9.9252,78.1198,0.08,22.79,85.59,2.51
2021-02-02,Madurai,9.9252,78.1198,0.11,22.72,85.97,2.37
2021-02-03,Madurai,9.9252,78.1198,0.03,22.86,86.13,2.32
2021-02-04,Madurai,9.9252,78.1198,0.0,22.34,82.11,2.02
2021-02-05,Madurai,9.9252,78.1198,0.0,21.84,82.6,2.14
2021-02-06,Madurai,9.9252,78.1198,0.0,22.1,82.27,2.13
2021-02-07,Madurai,9.9252,78.1198,0.0,21.42,79.71,2.34
2021-02-08,Madurai,9.9252,78.1198,0.0,21.38,81.02,2.7
2021-02-09,Madurai,9.9252,78.1198,0.0,21.22,81.67,2.6
2021-02-10,Madurai,9.9252,78.1198,0.0,20.73,80.53,2.18
2021-02-11,Madurai,9.9252,78.1198,0.0,20.7,78.99,1.98
2021-02-12,Madurai,9.9252,78.1198,0.0,20.77,79.2,1.91
2021-02-13,Madurai,9.9252,78.1198,0.0,21.64,77.6,1.68
2021-02-14,Madurai,9.9252,78.1198,0.0,22.31,75.95,1.69
2021-02-15,Madurai,9.9252,78.1198,0.0,23.32,77.67,1.59
2021-02-16,Madurai,9.9252,78.1198,0.0,24.27,78.93,1.55
2021-02-17,Madurai,9.9252,78.1198,0.0,24.0,79.29,1.8
2021-02-18,Madurai,9.9252,78.1198,0.09,24.05,80.34,1.96
2021-02-19,Madurai,9.9252,78.1198,0.08,24.51,81.16,1.87
2021-02-20,Madurai,9.9252,78.1198,3.28,25.32,81.95,2.74
2021-02-21,Madurai,9.9252,78.1198,1.27,25.72,80.8,2.49
2021-02-22,Madurai,9.9252,78.1198,0.08,25.34,79.57,2.59
2021-02-23,Madurai,9.9252,78.1198,0.01,25.28,77.0,2.16
2021-02-24,Madurai,9.9252,78.1198,0.0,24.96,75.24,1.83
2021-02-25,Madurai,9.9252,78.1198,0.0,25.27,71.6,1.64
2021-02-26,Madurai,9.9252,78.1198,0.11,25.88,65.06,1.62
2021-02-27,Madurai,9.9252,78.1198,0.03,26.2,63.11,1.48
2021-02-28,Madurai,9.9252,78.1198,0.0,25.28,66.89,1.73
2021-03-01,Madurai,9.9252,78.1198,0.0,25.12,69.41,1.72
2021-03-02,Madurai,9.9252,78.1198,0.0,25.07,70.97,1.91
2021-03-03,Madurai,9.9252,78.1198,0.0,24.3,71.28,2.23
2021-03-04,Madurai,9.9252,78.1198,0.0,24.47,72.06,1.95
2021-03-05,Madurai,9.9252,78.1198,0.0,25.07,70.36,1.76
2021-03-06,Madurai,9.9252,78.1198,0.0,26.12,68.43,1.69
2021-03-07,Madurai,9.9252,78.1198,0.0,26.89,70.36,1.96
2021-03-08,Madurai,9.9252,78.1198,0.02,27.16,73.16,2.06
2021-03-09,Madurai,9.9252,78.1198,0.04,27.27,70.99,2.44
2021-03-10,Madurai,9.9252,78.1198,1.79,26.59,76.4,2.21
2021-03-11,Madurai,9.9252,78.1198,2.68,26.77,75.09,2.09
2021-03-12,Madurai,9.9252,78.1198,0.45,26.54,69.77,1.99
2021-03-13,Madurai,9.9252,78.1198,0.0,26.53,70.35,1.98
2021-03-14,Madurai,9.9252,78.1198,0.0,27.17,68.31,2.17
2021-03-15,Madurai,9.9252,78.1198,0.0,27.14,63.46,2.05
2021-03-16,Madurai,9.9252,78.1198,0.0,27.41,63.48,1.94
2021-03-17,Madurai,9.9252,78.1198,0.0,27.36,64.43,2.07
2021-03-18,Madurai,9.9252,78.1198,0.0,26.4,65.82,1.81
2021-03-19,Madurai,9.9252,78.1198,0.0,27.16,61.5,1.9
2021-03-20,Madurai,9.9252,78.1198,0.01,27.98,63.21,1.62
2021-03-21,Madurai,9.9252,78.1198,0.0,28.38,57.89,1.54
2021-03-22,Madurai,9.9252,78.1198,3.43,27.91,65.65,1.74
2021-03-23,Madurai,9.9252,78.1198,0.07,28.37,65.83,1.93
2021-03-24,Madurai,9.9252,78.1198,0.07,27.69,67.15,1.57
2021-03-25,Madurai,9.9252,78.1198,0.36,27.85,65.7,1.46
2021-03-26,Madurai,9.9252,78.1198,0.12,28.15,67.24,1.9
2021-03-27,Madurai,9.9252,78.1198,0.34,28.9,64.79,1.89
2021-03-28,Madurai,9.9252,78.1198,1.51,28.75,65.28,1.56
2021-03-29,Madurai,9.9252,78.1198,0.45,29.34,62.77,2.03
2021-03-30,Madurai,9.9252,78.1198,0.28,30.24,56.72,2.17
2021-03-31,Madurai,9.9252,78.1198,0.02,31.38,52.78,1.85
2021-04-01,Madurai,9.9252,78.1198,1.94,31.78,55.94,1.51
