Date,District,Latitude,Longitude,Rainfall_mm,Temperature_C,Humidity_pct,WindSpeed_ms
20150212,Krishnagiri,12.5152075,78.0093769,0.0,24.51,55.02,2.24
20150213,Krishnagiri,12.5152075,78.0093769,0.0,24.33,47.65,1.89
20150214,Krishnagiri,12.5152075,78.0093769,0.0,24.57,50.14,1.54
20150215,Krishnagiri,12.5152075,78.0093769,0.0,24.66,49.61,1.88
20150216,Krishnagiri,12.5152075,78.0093769,0.0,23.95,53.19,2.07
20150217,Krishnagiri,12.5152075,78.0093769,0.0,24.1,50.42,1.82
20150218,Krishnagiri,12.5152075,78.0093769,0.0,24.09,46.22,1.94
20150219,Krishnagiri,12.5152075,78.0093769,0.0,24.23,49.71,2.29
20150220,Krishnagiri,12.5152075,78.0093769,0.0,23.26,53.12,2.89
20150221,Krishnagiri,12.5152075,78.0093769,0.0,23.62,53.5,3.25
20150222,Krishnagiri,12.5152075,78.0093769,0.0,23.64,52.21,3.24
20150223,Krishnagiri,12.5152075,78.0093769,0.0,23.18,46.12,2.99
20150224,Krishnagiri,12.5152075,78.0093769,0.0,22.98,42.19,2.23
20150225,Krishnagiri,12.5152075,78.0093769,0.0,24.15,48.17,1.59
20150226,Krishnagiri,12.5152075,78.0093769,0.0,26.52,53.2,1.77
20150227,Krishnagiri,12.5152075,78.0093769,0.0,27.3,56.33,1.93
20150228,Krishnagiri,12.5152075,78.0093769,0.59,25.89,65.75,2.23
20150301,Krishnagiri,12.5152075,78.0093769,0.47,26.54,61.32,3.42
20150302,Krishnagiri,12.5152075,78.0093769,1.49,27.09,59.58,2.23
20150303,Krishnagiri,12.5152075,78.0093769,6.79,25.56,67.94,1.66
20150304,Krishnagiri,12.5152075,78.0093769,2.46,25.58,65.36,1.69
20150305,Krishnagiri,12.5152075,78.0093769,0.02,26.73,57.79,2.14
20150306,Krishnagiri,12.5152075,78.0093769,2.37,26.69,60.74,2.11
20150307,Krishnagiri,12.5152075,78.0093769,2.11,25.98,64.29,1.95
20150308,Krishnagiri,12.5152075,78.0093769,0.08,25.85,59.28,2.7
20150309,Krishnagiri,12.5152075,78.0093769,0.02,25.77,59.56,2.58
20150310,Krishnagiri,12.5152075,78.0093769,0.0,25.28,52.11,3.14
20150311,Krishnagiri,12.5152075,78.0093769,0.0,24.46,56.75,3.15
20150312,Krishnagiri,12.5152075,78.0093769,0.0,25.72,58.88,3.59
20150313,Krishnagiri,12.5152075,78.0093769,0.0,25.87,56.74,3.48
20150314,Krishnagiri,12.5152075,78.0093769,0.01,25.95,55.82,3.17
20150315,Krishnagiri,12.5152075,78.0093769,0.05,26.82,56.63,3.21
20150316,Krishnagiri,12.5152075,78.0093769,1.73,25.92,53.13,2.27
20150317,Krishnagiri,12.5152075,78.0093769,0.0,25.77,48.82,1.99
20150318,Krishnagiri,12.5152075,78.0093769,0.0,26.61,38.73,1.73
20150319,Krishnagiri,12.5152075,78.0093769,0.0,26.97,40.7,2.4
20150320,Krishnagiri,12.5152075,78.0093769,0.0,26.3,49.93,2.63
20150321,Krishnagiri,12.5152075,78.0093769,0.0,26.39,46.96,2.64
20150322,Krishnagiri,12.5152075,78.0093769,0.0,27.49,41.63,2.17
20150323,Krishnagiri,12.5152075,78.0093769,0.0,28.45,40.26,1.86
20150324,Krishnagiri,12.5152075,78.0093769,0.0,28.72,44.2,2.54
20150325,Krishnagiri,12.5152075,78.0093769,0.0,27.67,50.14,2.66
20150326,Krishnagiri,12.5152075,78.0093769,0.0,27.33,49.52,3.08
20150327,Krishnagiri,12.5152075,78.0093769,0.0,26.81,48.22,2.69
20150328,Krishnagiri,12.5152075,78.0093769,0.0,26.61,49.05,2.2
20150329,Krishnagiri,12.5152075,78.0093769,0.0,27.95,50.69,2.57
20150330,Krishnagiri,12.5152075,78.0093769,0.0,27.89,51.34,2.71
20150331,Krishnagiri,12.5152075,78.0093769,0.23,27.65,54.92,2.07
20150401,Krishnagiri,12.5152075,78.0093769,1.07,28.86,52.98,2.31
20150402,Krishnagiri,12.5152075,78.0093769,0.03,30.03,48.19,1.77
20150403,Krishnagiri,12.5152075,78.0093769,2.85,30.59,46.03,1.61
20150404,Krishnagiri,12.5152075,78.0093769,0.03,30.64,47.08,1.91
20150405,Krishnagiri,12.5152075,78.0093769,0.0,30.79,46.16,2.0
20150406,Krishnagiri,12.5152075,78.0093769,0.0,30.57,46.44,3.12
20150407,Krishnagiri,12.5152075,78.0093769,0.01,29.67,49.76,3.14
20150408,Krishnagiri,12.5152075,78.0093769,0.01,29.16,52.98,2.76
20150409,Krishnagiri,12.5152075,78.0093769,0.03,29.47,51.81,2.83
20150410,Krishnagiri,12.5152075,78.0093769,2.0,29.57,51.97,2.41
20150411,Krishnagiri,12.5152075,78.0093769,3.84,27.53,59.97,1.67
20150412,Krishnagiri,12.5152075,78.0093769,7.33,26.52,65.62,1.84
20150413,Krishnagiri,12.5152075,78.0093769,10.9,23.4,77.61,2.3
20150414,Krishnagiri,12.5152075,78.0093769,5.07,24.6,73.1,1.73
20150415,Krishnagiri,12.5152075,78.0093769,8.31,23.48,79.99,2.59
20150416,Krishnagiri,12.5152075,78.0093769,5.73,24.94,74.36,1.79
20150417,Krishnagiri,12.5152075,78.0093769,9.13,26.1,69.96,1.16
20150418,Krishnagiri,12.5152075,78.0093769,0.87,27.08,64.24,1.65
20150419,Krishnagiri,12.5152075,78.0093769,0.01,27.79,60.97,2.17
20150420,Krishnagiri,12.5152075,78.0093769,0.0,27.6,62.09,2.35
20150421,Krishnagiri,12.5152075,78.0093769,0.25,27.55,63.06,2.44
20150422,Krishnagiri,12.5152075,78.0093769,0.1,27.61,63.38,2.21
20150423,Krishnagiri,12.5152075,78.0093769,5.8,27.49,64.9,1.63
20150424,Krishnagiri,12.5152075,78.0093769,25.71,27.17,68.11,0.93
20150425,Krishnagiri,12.5152075,78.0093769,19.73,25.09,75.93,2.16
20150426,Krishnagiri,12.5152075,78.0093769,3.61,25.86,71.16,1.28
20150427,Krishnagiri,12.5152075,78.0093769,0.47,26.39,68.75,1.81
20150428,Krishnagiri,12.5152075,78.0093769,0.0,27.01,64.53,1.44
20150429,Krishnagiri,12.5152075,78.0093769,0.69,27.99,64.07,1.43
20150430,Krishnagiri,12.5152075,78.0093769,3.16,28.37,64.6,1.56
20150501,Krishnagiri,12.5152075,78.0093769,2.19,28.43,61.88,1.96
20150502,Krishnagiri,12.5152075,78.0093769,5.32,27.05,69.93,1.58
20150503,Krishnagiri,12.5152075,78.0093769,1.6,27.35,67.64,1.15
20150504,Krishnagiri,12.5152075,78.0093769,0.13,27.01,67.68,1.83
20150505,Krishnagiri,12.5152075,78.0093769,0.0,27.21,64.42,1.48
20150506,Krishnagiri,12.5152075,78.0093769,0.79,26.65,69.57,1.35
20150507,Krishnagiri,12.5152075,78.0093769,1.89,27.23,70.21,1.26
20150508,Krishnagiri,12.5152075,78.0093769,0.75,27.63,66.42,1.29
20150509,Krishnagiri,12.5152075,78.0093769,0.83,27.16,66.91,1.24
20150510,Krishnagiri,12.5152075,78.0093769,1.33,27.31,64.86,1.35
20150511,Krishnagiri,12.5152075,78.0093769,1.88,26.65,58.67,1.78
20150512,Krishnagiri,12.5152075,78.0093769,0.8,27.17,58.71,2.04
20150513,Krishnagiri,12.5152075,78.0093769,13.55,25.41,72.97,2.08
20150514,Krishnagiri,12.5152075,78.0093769,1.56,25.1,69.77,3.03
20150515,Krishnagiri,12.5152075,78.0093769,8.75,24.58,81.93,1.75
20150516,Krishnagiri,12.5152075,78.0093769,21.55,24.88,83.75,1.69
20150517,Krishnagiri,12.5152075,78.0093769,12.25,25.45,78.32,1.36
20150518,Krishnagiri,12.5152075,78.0093769,1.07,26.32,74.96,2.45
20150519,Krishnagiri,12.5152075,78.0093769,8.51,27.99,68.56,2.04
20150520,Krishnagiri,12.5152075,78.0093769,1.55,27.89,69.77,2.7
20150521,Krishnagiri,12.5152075,78.0093769,0.0,28.03,65.13,4.18
20150522,Krishnagiri,12.5152075,78.0093769,0.0,25.1,77.04,3.9
20150523,Krishnagiri,12.5152075,78.0093769,0.0,26.1,69.38,4.65
20150524,Krishnagiri,12.5152075,78.0093769,2.15,27.32,66.34,3.76
20150525,Krishnagiri,12.5152075,78.0093769,0.14,26.21,72.88,4.08
20150526,Krishnagiri,12.5152075,78.0093769,0.1,28.17,62.8,3.26
20150527,Krishnagiri,12.5152075,78.0093769,10.52,25.56,78.16,3.3
20150528,Krishnagiri,12.5152075,78.0093769,3.1,23.37,73.22,3.56
20150529,Krishnagiri,12.5152075,78.0093769,5.86,27.03,70.6,2.45
20150530,Krishnagiri,12.5152075,78.0093769,1.76,27.57,68.11,1.97
20150531,Krishnagiri,12.5152075,78.0093769,6.6,27.93,68.94,1.36
20150601,Krishnagiri,12.5152075,78.0093769,8.05,26.74,73.67,2.28
20150602,Krishnagiri,12.5152075,78.0093769,3.59,25.35,78.81,2.38
20150603,Krishnagiri,12.5152075,78.0093769,1.98,25.43,79.23,1.49
20150604,Krishnagiri,12.5152075,78.0093769,16.27,25.71,79.75,1.35
20150605,Krishnagiri,12.5152075,78.0093769,5.41,24.88,83.2,1.59
20150606,Krishnagiri,12.5152075,78.0093769,0.01,25.95,75.77,1.45
20150607,Krishnagiri,12.5152075,78.0093769,0.01,26.98,68.33,2.58
20150608,Krishnagiri,12.5152075,78.0093769,0.15,25.96,70.27,2.46
20150609,Krishnagiri,12.5152075,78.0093769,5.2,25.93,75.37,2.42
20150610,Krishnagiri,12.5152075,78.0093769,1.56,26.06,74.1,2.68
20150611,Krishnagiri,12.5152075,78.0093769,6.95,26.72,71.96,2.91
20150612,Krishnagiri,12.5152075,78.0093769,0.64,24.88,78.69,3.3
20150613,Krishnagiri,12.5152075,78.0093769,5.6,25.71,74.35,3.16
20150614,Krishnagiri,12.5152075,78.0093769,1.79,25.03,72.17,4.3
20150615,Krishnagiri,12.5152075,78.0093769,0.44,24.7,68.07,5.14
20150616,Krishnagiri,12.5152075,78.0093769,0.74,24.53,68.45,4.78
20150617,Krishnagiri,12.5152075,78.0093769,1.01,24.54,72.12,4.77
20150618,Krishnagiri,12.5152075,78.0093769,2.21,23.71,72.4,4.81
20150619,Krishnagiri,12.5152075,78.0093769,2.34,24.73,74.01,5.04
20150620,Krishnagiri,12.5152075,78.0093769,1.51,25.6,68.95,6.44
20150621,Krishnagiri,12.5152075,78.0093769,2.95,25.39,69.02,6.66
20150622,Krishnagiri,12.5152075,78.0093769,0.53,25.73,70.4,6.27
20150623,Krishnagiri,12.5152075,78.0093769,4.65,25.53,76.7,4.69
20150624,Krishnagiri,12.5152075,78.0093769,0.69,25.14,77.48,4.24
20150625,Krishnagiri,12.5152075,78.0093769,0.72,26.12,73.4,5.28
20150626,Krishnagiri,12.5152075,78.0093769,0.51,25.71,70.14,6.42
20150627,Krishnagiri,12.5152075,78.0093769,0.01,26.08,68.53,5.52
20150628,Krishnagiri,12.5152075,78.0093769,0.63,25.84,73.43,4.1
20150629,Krishnagiri,12.5152075,78.0093769,0.67,26.29,71.74,3.65
20150630,Krishnagiri,12.5152075,78.0093769,0.04,26.92,64.48,3.84
20150701,Krishnagiri,12.5152075,78.0093769,0.0,26.61,66.53,3.75
20150702,Krishnagiri,12.5152075,78.0093769,0.01,26.98,65.48,3.68
20150703,Krishnagiri,12.5152075,78.0093769,0.64,26.96,68.26,3.86
20150704,Krishnagiri,12.5152075,78.0093769,0.04,27.37,66.9,4.16
20150705,Krishnagiri,12.5152075,78.0093769,0.0,27.57,63.45,4.44
20150706,Krishnagiri,12.5152075,78.0093769,0.14,27.27,61.96,5.12
20150707,Krishnagiri,12.5152075,78.0093769,0.35,26.84,61.46,5.29
20150708,Krishnagiri,12.5152075,78.0093769,0.42,26.99,64.79,4.92
20150709,Krishnagiri,12.5152075,78.0093769,1.27,27.35,65.26,5.08
20150710,Krishnagiri,12.5152075,78.0093769,3.94,25.51,75.4,4.54
20150711,Krishnagiri,12.5152075,78.0093769,0.7,25.94,71.69,4.68
20150712,Krishnagiri,12.5152075,78.0093769,0.3,27.48,63.24,4.15
20150713,Krishnagiri,12.5152075,78.0093769,0.08,27.77,62.15,3.6
20150714,Krishnagiri,12.5152075,78.0093769,0.15,27.89,62.97,3.2
20150715,Krishnagiri,12.5152075,78.0093769,0.9,26.29,71.28,3.9
20150716,Krishnagiri,12.5152075,78.0093769,1.5,26.68,67.15,4.58
20150717,Krishnagiri,12.5152075,78.0093769,1.26,26.0,69.57,5.16
20150718,Krishnagiri,12.5152075,78.0093769,1.88,26.26,68.69,5.25
20150719,Krishnagiri,12.5152075,78.0093769,1.71,25.17,70.71,6.07
20150720,Krishnagiri,12.5152075,78.0093769,4.68,25.83,69.47,5.24
20150721,Krishnagiri,12.5152075,78.0093769,4.44,25.43,75.13,4.01
20150722,Krishnagiri,12.5152075,78.0093769,1.44,25.72,73.33,3.87
20150723,Krishnagiri,12.5152075,78.0093769,1.66,26.0,68.48,3.98
20150724,Krishnagiri,12.5152075,78.0093769,0.98,26.07,65.77,3.63
20150725,Krishnagiri,12.5152075,78.0093769,2.54,25.33,68.95,3.96
20150726,Krishnagiri,12.5152075,78.0093769,0.41,24.65,69.96,3.7
20150727,Krishnagiri,12.5152075,78.0093769,1.47,25.74,64.9,3.47
20150728,Krishnagiri,12.5152075,78.0093769,0.24,26.95,58.81,3.83
20150729,Krishnagiri,12.5152075,78.0093769,0.01,27.05,60.74,3.62
20150730,Krishnagiri,12.5152075,78.0093769,0.0,27.31,59.32,3.89
20150731,Krishnagiri,12.5152075,78.0093769,0.19,26.69,64.3,3.5
20150801,Krishnagiri,12.5152075,78.0093769,1.58,25.42,69.21,3.43
20150802,Krishnagiri,12.5152075,78.0093769,0.22,25.83,66.78,3.59
20150803,Krishnagiri,12.5152075,78.0093769,2.64,25.78,70.16,3.82
20150804,Krishnagiri,12.5152075,78.0093769,2.71,26.47,67.1,4.7
20150805,Krishnagiri,12.5152075,78.0093769,1.64,25.82,65.64,5.12
20150806,Krishnagiri,12.5152075,78.0093769,0.34,26.43,63.49,5.0
20150807,Krishnagiri,12.5152075,78.0093769,2.46,27.14,65.68,4.51
20150808,Krishnagiri,12.5152075,78.0093769,0.51,26.86,64.62,4.47
20150809,Krishnagiri,12.5152075,78.0093769,0.31,26.28,66.68,4.55
20150810,Krishnagiri,12.5152075,78.0093769,1.94,25.97,71.98,3.79
20150811,Krishnagiri,12.5152075,78.0093769,4.76,25.4,73.95,4.03
20150812,Krishnagiri,12.5152075,78.0093769,0.42,25.92,67.85,4.05
20150813,Krishnagiri,12.5152075,78.0093769,1.17,25.82,69.57,3.87
20150814,Krishnagiri,12.5152075,78.0093769,0.1,27.46,61.97,3.98
20150815,Krishnagiri,12.5152075,78.0093769,4.78,27.48,66.02,3.11
20150816,Krishnagiri,12.5152075,78.0093769,10.42,26.08,73.07,2.59
20150817,Krishnagiri,12.5152075,78.0093769,5.17,25.44,78.21,1.12
20150818,Krishnagiri,12.5152075,78.0093769,0.43,26.46,72.63,1.89
20150819,Krishnagiri,12.5152075,78.0093769,0.29,26.2,73.21,2.2
20150820,Krishnagiri,12.5152075,78.0093769,4.86,26.53,73.84,1.39
20150821,Krishnagiri,12.5152075,78.0093769,11.3,25.55,75.82,2.32
20150822,Krishnagiri,12.5152075,78.0093769,15.98,25.41,75.05,2.85
20150823,Krishnagiri,12.5152075,78.0093769,1.35,25.45,69.01,3.44
20150824,Krishnagiri,12.5152075,78.0093769,0.04,25.81,65.1,3.42
20150825,Krishnagiri,12.5152075,78.0093769,0.0,25.74,67.48,2.94
20150826,Krishnagiri,12.5152075,78.0093769,0.49,26.67,66.16,3.44
20150827,Krishnagiri,12.5152075,78.0093769,2.41,25.86,71.82,3.75
20150828,Krishnagiri,12.5152075,78.0093769,0.06,26.57,65.75,3.62
20150829,Krishnagiri,12.5152075,78.0093769,0.0,27.55,62.14,3.45
20150830,Krishnagiri,12.5152075,78.0093769,0.11,27.62,65.08,2.54
20150831,Krishnagiri,12.5152075,78.0093769,0.06,27.34,65.46,2.26
20150901,Krishnagiri,12.5152075,78.0093769,0.13,26.91,66.63,1.61
20150902,Krishnagiri,12.5152075,78.0093769,0.17,27.32,62.96,1.55
20150903,Krishnagiri,12.5152075,78.0093769,0.82,26.19,71.19,1.23
20150904,Krishnagiri,12.5152075,78.0093769,7.19,26.19,69.97,1.46
20150905,Krishnagiri,12.5152075,78.0093769,1.47,26.18,69.32,1.71
20150906,Krishnagiri,12.5152075,78.0093769,7.27,25.77,73.88,1.62
20150907,Krishnagiri,12.5152075,78.0093769,14.79,24.12,81.32,2.01
20150908,Krishnagiri,12.5152075,78.0093769,0.57,24.99,69.5,2.95
20150909,Krishnagiri,12.5152075,78.0093769,0.06,25.5,68.61,2.71
20150910,Krishnagiri,12.5152075,78.0093769,1.09,25.09,70.9,2.62
20150911,Krishnagiri,12.5152075,78.0093769,0.23,25.5,69.51,3.09
20150912,Krishnagiri,12.5152075,78.0093769,0.62,26.44,63.74,3.33
20150913,Krishnagiri,12.5152075,78.0093769,0.86,26.56,63.95,3.49
20150914,Krishnagiri,12.5152075,78.0093769,1.57,26.16,66.58,4.37
20150915,Krishnagiri,12.5152075,78.0093769,0.01,26.49,64.62,4.67
20150916,Krishnagiri,12.5152075,78.0093769,0.01,26.12,64.05,5.12
20150917,Krishnagiri,12.5152075,78.0093769,0.0,25.89,65.75,4.11
